impression_id,campaign_id,hour,device_type,floor_price,market_price,click,conversion
148,2,8,0,4.160723720774452,5.837382542792989,0,0
149,4,1,1,3.1553136354252183,5.858302138887292,0,0
150,1,13,0,1.0098438393298137,2.5181654977404317,0,0
151,1,1,0,2.7185294025054545,5.443040024189415,0,0
152,1,20,0,4.095435500274982,5.695445819342167,0,0
153,1,9,0,3.9712222194843405,6.120926102222566,0,0
154,3,18,0,4.709616173876541,7.251476193721102,0,0
155,1,1,1,3.485762286875454,6.014101035482469,0,0
156,4,15,1,1.9049987149350582,3.647648881555606,0,0
157,5,5,0,3.9047313817378058,4.687508607649595,0,0
158,1,11,0,4.924945176686516,6.739537891446632,0,0
159,3,21,1,4.541205820599728,6.0917693009524,0,0
160,3,6,0,1.0084719918122902,3.096242082016735,0,0
161,1,3,1,2.726870343683361,4.228897471451166,0,0
162,5,7,1,1.832128647743184,4.814755020854668,0,0
163,1,18,1,2.973941589041636,4.425781503509016,0,0
164,3,9,1,2.5671949246456585,3.149429220052836,0,0
165,2,0,0,3.248442301936139,5.7839506854127,0,0
166,4,4,0,4.303696483174257,7.231085398131546,0,0
167,3,5,0,3.5709471453581862,5.327040775307273,0,0
168,1,18,0,2.4316334475454373,3.5780121270990684,0,0
169,4,17,1,2.3523374378591426,3.1316680497108154,0,0
170,1,18,1,1.839923240750438,4.711861606692313,0,0
171,1,18,1,3.0619228307033763,4.347801140313358,0,0
172,2,22,0,4.243819035307741,5.314489133140128,0,0
173,4,0,0,1.0040374929494034,3.7613024166330926,0,0
174,4,19,1,3.834200628836304,5.585216367559514,0,0
175,2,10,0,3.02821149951846,5.334988397637699,0,0
176,3,2,1,4.440164975402727,5.2101298417889845,0,0
177,1,9,0,3.0436183600955915,4.224272327152457,0,0
178,5,6,0,4.515210890740972,5.081517299464872,0,0
179,1,16,1,3.9573373889554184,6.016980188345187,0,0
180,1,23,0,2.9422499658645913,5.6746766508142645,0,0
181,3,15,1,2.1939052664720102,4.935414964439916,0,0
182,1,6,1,4.897642450593445,7.61362642185453,0,0
183,2,12,1,1.8361938243000542,3.292100679445735,0,0
184,2,11,0,4.114245165079472,5.538223961992193,0,0
185,4,11,1,3.7368773386391334,6.726195953111092,0,0
186,5,7,0,2.6423290043452976,4.97584949509624,0,0
187,1,7,0,3.8734413218888206,4.708806303888505,0,0
188,1,12,1,1.5186500846078372,2.3124395675588305,0,0
189,3,10,0,1.9642040866830652,4.211190964274666,0,0
190,2,0,0,3.8767081690814083,6.731587493247921,0,0
191,5,16,1,1.511667670201974,4.079570487037181,0,0
192,4,18,0,4.624470105722876,6.601514402815415,0,0
193,2,12,1,3.390277097209026,4.276224445406396,0,0
194,4,22,0,1.2843834795874178,2.036474279167325,0,0
195,3,14,0,4.0748853429599485,6.829796456756384,0,0
196,3,23,1,2.7501625272122716,5.4212845601122925,0,0
197,1,11,1,2.1852989074454485,3.141361446328708,0,0
198,5,20,1,3.1254098028924684,5.774411256406017,1,0
199,4,16,1,4.0045027567778035,6.255455946846211,0,0
200,2,2,0,4.643714692138124,7.433536290496367,0,0
201,3,6,1,2.2816613933007264,4.47445479295865,0,0
202,1,1,1,3.7774382567837286,6.438161591638321,0,0
203,1,1,0,2.3649363883696,4.915412351902974,0,0
204,4,5,1,1.0535052151007593,2.113937196660638,0,0
205,3,3,0,4.850940816280518,5.733736814055649,0,0
206,5,15,0,2.192218731728243,3.826818304316961,0,0
207,3,14,0,2.857875841982804,3.8901536434251582,0,0
208,4,9,0,3.5965121914418012,4.709039019196859,0,0
209,4,13,0,3.7190718515876213,5.838313222075498,0,0
210,3,8,1,4.290581301851674,5.31946111140299,0,0
211,4,14,1,2.527620030949463,4.608660785426364,0,0
212,3,6,0,3.8303207366322356,5.227148479348514,0,0
213,2,6,0,3.4609514334682294,4.377728238936124,0,0
214,3,7,0,4.940948885785607,7.603788155107579,0,0
215,3,18,1,3.9585325007971086,5.533500769331367,0,0
216,4,17,0,4.778976856515605,5.65073787099001,0,0
217,4,16,1,2.1339624764961633,2.7318941175110147,0,0
218,1,17,1,2.8242114617554743,5.503564607415645,0,0
219,1,18,1,3.1171502056012597,3.879074793645633,0,0
220,2,20,0,4.392797511558348,5.823754147503128,0,0
221,1,7,1,2.698803201920933,5.421921973987089,0,0
222,3,12,1,3.228365085531496,5.544959032907133,0,0
223,4,10,0,1.5489985894534928,4.012820338611168,0,0
224,1,18,0,1.7698681372766933,3.6676137434293334,0,0
225,1,6,1,2.5632654775594195,3.6008238740346714,0,0
226,2,4,1,1.2019920522084089,3.9971845186558683,0,1
227,2,4,1,1.3054522783614453,2.400642235517915,0,1
228,3,7,1,3.816979100132441,4.880357348125621,0,0
229,4,9,0,1.2838572040060492,3.912379635700226,0,0
230,2,4,1,1.0074597792162585,2.129870943569599,0,0
231,1,14,1,1.250439836439845,4.174600506877066,0,0
232,4,22,0,3.5551399065529026,5.784018353917427,0,0
233,4,15,0,3.2484466697172945,4.645630347339864,0,0
234,1,9,1,4.2591684022548275,4.788603683660206,0,1
235,2,23,1,1.8224374908938001,2.936032933411849,0,1
236,1,7,1,3.3571463649858106,5.244895746566989,0,0
237,4,18,0,4.227710355309522,5.427117345059018,0,0
238,5,3,1,3.874662244825305,4.459937767283861,0,0
239,5,13,0,2.272313038373192,3.300169389840792,0,0
240,3,7,0,3.4714700835219348,5.3437277138093755,1,0
241,1,20,0,3.9270658597801176,6.366701553808536,0,0
242,1,13,0,4.276247745813295,6.571665640924264,0,0
243,3,11,1,4.954295329455149,6.235572661159696,0,0
244,3,0,1,2.598212758744784,3.624268049046646,0,0
245,3,22,1,1.121207474273462,3.4165150430080544,0,0
246,4,18,0,3.0938144565959975,4.465471748276725,1,0
247,1,17,0,2.2865141698872176,4.71760195397327,0,0
248,4,11,1,2.208101272181674,3.3191875602799654,0,0
249,3,9,0,3.733439843764553,6.2942995166446,0,0
250,1,20,1,1.1736526357504804,3.678431871371153,0,0
251,4,0,0,3.1661111138323723,4.334960337058397,0,0
252,4,13,0,3.5393379343038784,5.127733997712083,0,0
253,3,8,1,3.9049988477109183,4.524183077630991,1,0
254,1,14,0,4.850337237487045,5.81463305544405,0,0
255,3,20,0,1.0352717124706947,2.6976831384895936,0,0
256,1,21,1,3.0941459096154493,4.330466577652707,0,0
257,5,22,1,4.49586217674297,5.869149621899363,0,0
258,2,13,0,1.8156253174338333,3.0766528666561914,0,0
259,2,8,0,4.904422742347634,5.762327684936757,0,0
260,2,10,1,1.7609306389958563,2.3134343634126893,0,0
261,3,4,0,3.5483521022670503,4.903190824494157,0,0
262,5,11,0,1.2987672206339824,2.005104984424663,0,0
263,1,15,0,3.0766314711596525,5.094925660442374,0,1
264,4,19,0,2.002005672410187,2.9194469586249165,0,0
265,1,2,1,2.2445337314783367,2.9281814577602603,0,0
266,4,4,1,2.4802526909252167,3.3636722865536797,0,0
267,1,18,1,1.9337660391207954,2.4714912612727877,0,0
268,5,4,0,4.4676579002609405,5.872900621189322,0,0
269,4,23,1,1.6085336486714095,4.226568005465976,0,0
270,3,17,1,2.7204147131814693,4.059959345285664,0,0
271,1,3,1,4.925170301871823,7.66641248231345,0,0
272,1,23,1,3.3513788648012075,5.560815475503439,0,0
273,4,14,0,3.5251599637281275,5.438030375436414,0,0
274,3,4,1,3.9167871964106653,5.359359344121733,0,0
275,3,7,1,4.468690376143082,7.171470183411969,0,0
276,5,15,0,4.281213115489363,4.829530171329509,0,0
277,3,21,1,2.456400181171741,4.616353267927238,0,0
278,3,0,0,4.350062371170466,6.307745181849833,0,0
279,3,4,0,1.8190485735591948,3.047277805714847,0,1
280,2,17,1,2.6186716520881683,3.2863177478160344,0,0
281,5,15,1,3.6722723893600384,4.803553522772293,0,0
282,1,22,1,1.978473258122385,2.665457934293137,0,0
283,4,9,1,2.418805325303389,5.248776160992223,0,0
284,1,3,0,3.0496108095368424,3.573156475786553,0,0
285,5,17,0,1.965066205194701,3.516574072049091,0,0
286,4,16,1,4.042922336635652,6.374828061482807,0,0
287,5,20,1,3.9138710595582693,5.1888643191857025,0,0
288,3,12,1,4.688399035522625,5.874747615454339,0,0
289,4,7,0,1.2625943465539913,4.230639310624873,0,0
290,3,7,0,4.600073016447015,5.27176312793612,0,0
291,1,11,0,1.0633422438706237,3.130123951636877,0,0
292,1,17,1,4.295893108382463,6.305169564550877,0,0
293,4,5,0,2.0275688806391527,3.102906382630633,0,0
294,4,6,1,3.6108962475686446,6.13712102522328,0,0
295,5,16,1,3.6770223362559284,5.294362200705459,0,0
296,5,4,0,2.5439211194326243,4.6486003203817905,0,0
297,3,21,1,1.8272536435518463,2.83277956286443,0,0
298,4,22,0,1.145700500466984,1.70811986603738,0,0
299,1,18,0,3.317630534800212,4.1812485203550835,0,0
300,5,7,0,3.8148549360525257,4.870313640818836,0,0
301,5,18,1,2.498662874235323,4.834079794817496,0,0
302,1,7,0,1.7626688486162037,3.549210235872069,0,0
303,5,20,1,1.6489111770493574,3.111217186444533,0,0
304,3,18,0,2.0623073339881635,4.45119694342937,0,0
305,4,6,0,4.199714776719723,4.874611578988995,0,0
306,1,2,1,1.6052022690498648,2.4326363245247227,1,0
307,4,5,0,2.738031928490879,5.411516791822426,0,0
308,5,7,1,3.606838348710074,5.012655951129761,0,0
309,5,17,1,4.389245227297543,5.562026668125917,0,0
310,1,14,1,3.0479643154694895,4.367446718565864,0,0
311,3,23,0,3.7210637008401006,4.602098650513942,0,0
312,2,16,1,3.0422767460775817,4.563129251271146,0,0
313,1,3,0,4.029622516740719,6.630796199049501,0,0
314,2,6,0,4.14216659026715,6.27759825043978,0,0
315,2,16,1,4.125690575590916,6.176438284049659,0,0
316,3,21,0,3.9434048983590486,4.565962889850662,0,0
317,2,5,1,4.235732550358856,6.997895236993398,0,0
318,2,12,1,4.203153116628872,6.912158988624302,0,0
319,3,6,1,4.454609697319569,7.116056298484791,0,0
320,2,8,1,2.868211762289122,4.58815723842668,0,0
321,2,22,1,4.551199503915008,5.6366804596677955,0,0
322,2,18,0,1.2987220640367405,2.787145664599043,1,0
323,1,19,1,2.4291014046604,3.8904305478521826,0,0
324,1,12,1,4.695516602737936,7.044181995399814,0,0
325,1,14,0,2.657810235032802,4.856838814536306,0,0
326,3,16,0,4.455716126441057,7.065108058911187,0,0
327,5,4,0,3.214971542390458,4.802767129713967,0,0
328,2,22,0,2.0308105017504974,4.8183268466744416,0,0
329,2,18,0,1.3907432488609417,3.755933544794316,0,0
330,3,5,1,3.788265176676161,6.35102051200306,0,0
331,2,11,1,1.8955083855788288,2.9919055349007806,0,0
332,1,14,1,3.3071570115335938,6.205443452297166,0,0
333,5,14,0,2.571112188473288,4.976312290084925,0,0
334,4,2,0,3.680495238142338,4.9400720152958675,0,0
335,2,3,0,3.4875490666472184,4.938282017153467,0,0
336,1,4,0,3.4316714798161563,5.446532259292331,0,0
337,4,5,0,3.0628947890470357,3.8145182331706247,0,0
338,5,5,1,3.7557582722676495,6.21780179553196,0,0
339,4,16,0,3.855688082593739,5.510921909827605,0,0
340,1,7,1,1.842590994739731,4.2453534372955986,0,0
341,4,18,1,3.3842302031851106,4.647964083843265,0,0
342,3,19,0,1.0528212299139854,3.721189388669172,0,0
343,4,23,0,3.0662583786896,5.19211945471687,0,0
344,2,20,1,4.176247830939399,5.788657016098973,0,0
345,2,21,0,1.241649334951365,2.7970798034829665,0,0
346,3,12,0,2.2909874819178686,3.189017497973328,0,0
347,1,14,1,1.145482584524681,1.9494435688186398,0,0
348,2,16,0,3.262532641805279,3.7790902770286063,0,0
349,5,23,0,4.704740727981823,6.424872148093737,0,0
350,2,20,1,2.296873341243439,5.193531862063855,0,0
351,2,16,0,2.4619130355337178,3.0922247951441664,0,0
352,1,22,0,1.8526309877305334,4.84070169844744,0,0
353,4,1,1,3.9456422440184804,6.825401671792804,0,0
354,2,21,0,3.0245394054635195,5.947288966313457,0,0
355,3,2,1,2.1059134903627785,3.7379306101951553,0,0
356,4,21,0,1.1707513424786162,2.853734107641757,0,0
357,5,8,0,4.410655314686905,6.735480214356104,0,0
358,1,5,0,3.7663098535573623,5.252433074006424,0,0
359,5,0,1,4.907493403365205,5.509152013797843,0,1
360,4,21,0,3.2464417022697623,4.980329452547468,0,0
361,4,18,0,4.835857624480855,6.9445247790400035,0,0
362,4,3,1,3.78568908822682,5.562984255403907,0,0
363,5,12,1,2.722116061013778,4.125040494476131,0,0
364,4,19,0,1.9354713586716432,4.797007986802191,0,0
365,5,7,0,1.2381828460192454,4.157639525089312,0,0
366,4,22,0,1.0205916939092843,2.0071941485449387,1,0
367,3,4,0,4.323832692864416,7.171665485280166,0,0
368,4,9,1,3.4931313300083056,4.165511476405872,0,0
369,5,19,1,1.747056315804525,4.626447588205528,0,0
370,2,18,0,3.7433227615268168,6.516044196121589,0,0
371,4,11,0,4.6684236909629995,7.320529620640976,0,0
372,2,0,1,1.2258670747071014,3.002330958695577,0,0
373,3,8,1,4.216755818324028,5.706174354560847,0,0
374,1,23,1,4.34174992174297,5.406987028240202,0,0
375,3,15,0,3.607821628534385,4.176109371932197,0,0
376,4,16,0,4.74503759621437,6.8373694847824895,0,0
377,2,17,1,4.8653929501539785,5.646491636471351,0,0
378,2,13,0,4.091654843688477,6.769489517903086,0,0
379,5,16,1,1.6729934018935633,4.165951686541098,0,0
380,2,0,0,1.3318072126407765,3.4849530050251154,0,0
381,5,20,1,2.6927928103586805,4.830728678900687,0,0
382,1,14,0,2.605246250338196,5.089901380755753,0,0
383,4,18,1,1.5731387140251023,2.8799377600724854,0,0
384,5,1,0,1.1600319130807946,2.290011327441636,0,0
385,1,23,0,1.9944063658776456,3.2485729550160527,0,0
386,2,23,1,2.154918816353459,4.86041973283638,0,0
387,2,13,1,4.693823994404836,5.475994288292921,0,0
388,1,21,0,4.919922473233743,7.07586630371339,0,0
389,2,1,0,4.940982298612126,7.8462669826260045,0,0
390,1,14,1,4.248693586085773,6.915146487468842,0,0
391,5,0,1,4.0849774858772605,5.171840204072289,0,0
392,5,21,0,4.752768813747926,6.975595456920669,0,0
393,1,0,0,2.3612611698346293,4.029123523519388,0,0
394,5,11,0,3.153211354595373,5.071598841337404,0,0
395,5,21,1,3.3501025473630297,5.470351839837223,0,0
396,5,14,0,3.2998709495400194,5.516370158088554,0,0
397,3,17,1,2.727439493114028,3.905676119027058,0,0
398,4,14,0,4.902309256539263,7.278325977121252,0,0
399,2,6,0,2.277906130008524,5.036442660996101,0,0
400,3,11,1,1.885908469676377,3.237683779853,0,0
401,5,9,1,3.9529314576005574,5.3668445923094295,0,0
402,1,1,1,4.673145549034661,5.369517733846451,0,0
403,5,1,1,4.872893710889592,7.230769609251621,0,0
404,4,5,1,4.214386983877221,5.56510106314624,0,0
405,5,19,0,2.5327367409438737,4.489243280380846,0,0
406,1,5,0,4.257599252537111,5.711582635834086,0,0
407,4,23,1,4.050804462011009,5.870274340002608,0,0
408,5,9,0,2.6106330977645738,5.050008577463004,0,0
409,4,2,1,1.418406463624319,2.4145107238896513,0,0
410,2,15,1,4.416655496492402,4.9594964309154985,0,0
411,2,4,1,2.2220033965990327,4.211750586711634,0,0
412,5,4,1,1.4523322540193693,2.87778265458399,0,0
413,4,9,0,4.947018399153231,6.891707372738164,0,0
414,1,22,1,4.7039644513660415,7.423591242175359,0,0
415,5,12,1,4.027088290769737,5.287839339491286,0,0
416,2,23,1,1.269995128940002,4.1957436077089465,0,0
417,2,2,0,3.8917842252206647,5.689362592815203,0,0
418,5,17,0,3.642779618490611,5.973088704858356,0,0
419,4,18,0,1.9857459563790125,4.6004341144683405,0,0
420,2,5,1,2.835112193661229,4.154371291765557,0,0
421,4,19,1,4.858014204897282,5.3957032966090415,0,0
422,2,0,0,1.0704885812241334,2.2879537542120194,0,0
423,2,9,1,2.877638187184034,4.402937962863049,0,0
424,3,9,0,3.3354900930282767,5.862486381979144,0,0
425,2,21,1,4.472904600843498,6.170448718639614,0,0
426,1,0,0,3.820851230573987,5.392273048472017,0,0
427,5,18,1,1.4006043002077173,3.944725020101799,0,0
428,5,10,0,2.509710117209007,5.073978921632817,0,0
429,4,12,0,1.4985129740462932,4.015645202027976,0,0
430,2,16,1,4.723677508179717,6.904075116583924,0,0
431,1,19,0,3.765269668386252,4.33917871246551,0,0
432,4,17,1,2.0001911185839125,3.3833663859737744,0,0
433,3,3,0,1.5655841018851633,3.4350310564199003,0,0
434,4,14,1,1.4949807221026319,2.7325370327326604,1,0
435,4,1,0,3.046375182515623,4.600950469442698,0,0
436,2,5,1,2.047546297886862,2.8176710329111887,0,0
437,3,21,0,4.869902212051482,5.442962862967875,0,0
438,4,22,0,2.5705119361017927,4.482357386099665,0,0
439,1,8,0,4.9715091158441,7.289003692252921,0,0
440,1,10,0,4.444619495142449,6.292047952641247,0,0
441,5,19,1,4.623024044364106,5.990460512248621,0,0
442,3,15,1,2.5554339162338184,5.432604239041629,0,0
443,3,7,0,1.4857196880696106,2.5389849144136374,0,0
444,5,16,0,4.358068509706515,6.155036873653087,0,0
445,4,22,0,1.020162712037382,2.1777706203927494,0,0
446,3,22,0,2.7931728412842998,5.659613587885504,0,0
447,1,3,1,1.586871749583402,2.120635172850565,0,0
448,1,6,1,4.609617860945836,7.308935786675571,0,0
449,2,10,1,4.474099998735008,6.368186390845977,0,0
450,3,10,0,1.5505424219156971,4.387820656937787,0,0
451,4,10,1,3.206075541922721,5.655614691736081,0,0
452,5,20,0,1.9365092326994642,4.099467712520936,0,0
453,5,20,1,3.0580751803805244,5.434262144122597,0,0
454,4,14,1,4.906102001552488,7.480658737594805,0,1
455,2,4,0,1.9216842824737386,3.1713834608239115,0,0
456,5,5,1,1.2611250166338017,3.546704884433567,0,0
457,3,22,1,2.017826961046712,2.8459898160302872,0,0
458,2,4,1,4.9369179128261305,7.466441690997523,0,0
459,3,8,1,1.3267142828031622,4.189246820848826,0,0
460,1,10,0,1.1504677825423761,3.179430542099144,0,0
461,2,22,1,1.6057692908634968,4.288380637135155,1,0
462,5,2,1,4.225799081798904,7.205604935304095,0,0
463,2,19,0,2.8855058330245718,3.7892272356764494,0,0
464,2,3,1,2.3536674710674492,3.502520839327296,0,0
465,2,22,1,3.6303103159927046,5.344735419719299,1,0
466,2,14,0,1.3855472460787954,3.9355092731686354,0,0
467,3,17,1,3.786247064537205,6.339477275190555,0,0
468,1,4,1,2.2156704289565052,4.697502239042068,0,0
469,4,10,1,4.426967042935672,7.261168967476151,0,0
470,2,10,1,3.896936707090432,6.66145413265491,0,0
471,5,3,1,4.51046339704032,6.168925459503968,0,0
472,2,15,1,1.7390610095699262,4.384314051344839,0,0
473,5,10,0,1.5934752458410522,2.917400877774076,0,0
474,3,0,1,3.845579350038447,6.413151504962146,0,0
475,5,12,0,4.684432568626946,7.517175709067496,0,0
476,4,18,1,4.219478637484954,6.005174435814375,0,0
477,1,5,1,4.762287249163585,5.444136779451979,0,0
478,5,19,0,1.0444602991471879,2.752204890620755,0,0
479,5,18,0,1.7147091678203226,2.8779416800583415,0,0
480,1,5,1,3.474045431530811,5.367516079704633,0,0
481,4,12,0,2.691093400399022,4.631461432320277,0,0
482,2,10,0,4.061243599686447,5.627388040959431,0,0
483,5,18,0,1.2695493155980495,3.5065733987636865,0,0
484,1,6,1,3.5230756405187846,5.240220331529324,0,0
